"Date","Campaign_ID","Campaign_Type","Target_Audience","Duration","Channel_Used","Impressions","Clicks","Leads","Conversions","Revenue","Acquisition_Cost","Customer_Segment","website_visits","Indian_Cities","CTR","Conversion_Rate","Website_Conversion_Rate","ROAS","CPL","CPC","Cost_Per_Conversion","Profit","ROI"
"10-09-2024","NY-CMP-35164","Influencer","Premium Shoppers","14","Google, Facebook","14718","1896","403","122","68320.00","1635.18","College Students","5534","Bareilly","12.882185079","6.434599156","2.204553668","41.781332941939113736","4.057518610","0.862436708","13.403114754","66684.82","4078.133294193911373671"
"10-09-2024","NY-CMP-35640","SEO","Tier 2 City Customers","22","Facebook","75957","8101","4010","1452","518364.00","78.02","College Students","7855","Kolkata","10.665244809","17.923713121","18.485041374","6643.988720840810048705","0.019456359","0.009630909","0.053732782","518285.98","664298.872084081004870546"
"10-09-2024","NY-CMP-35761","Paid Ads","College Students","28","WhatsApp, YouTube","97969","11543","3743","1524","1046988.00","76.31","Tier 2 City Customers","14839","Jhansi","11.782298482","13.202806895","10.270233843","13720.19394574760843926","0.020387389","0.006610933","0.050072178","1046911.69","1371919.394574760843926090"
"10-09-2024","NY-CMP-35771","Influencer","College Students","19","Facebook","67450","4319","1784","913","224598.00","67.08","College Students","8168","Patna","6.403261675","21.139152581","11.177766895","3348.211091234347048300","0.037600896","0.015531373","0.073472070","224530.92","334721.109123434704830053"
"10-09-2024","NY-CMP-36557","SEO","Premium Shoppers","17","Google, Instagram, YouTube","10933","667","245","155","43090.00","1770.10","Premium Shoppers","8769","Salem","6.100795755","23.238380809","1.767590375","24.343257443082311733","7.224897959","2.653823088","11.420000000","41319.90","2334.325744308231173380"
"10-09-2024","NY-CMP-36638","SEO","Youth","26","Email, Google, Instagram","28178","2266","1203","559","357760.00","118.29","Tier 2 City Customers","17962","Dhanbad","8.041734686","24.669020300","3.112125598","3024.431481951137036097","0.098329177","0.052202118","0.211610017","357641.71","302343.148195113703609772"
"10-09-2024","NY-CMP-36862","Email","College Students","20","YouTube, WhatsApp, Email","59321","8303","4273","1925","1129975.00","28.27","Working Women","9912","Pune","13.996729657","23.184391183","19.420903954","39970.81712062256809338","0.006615960","0.003404793","0.014685714","1129946.73","3996981.712062256809338521"
"10-09-2024","NY-CMP-36890","SEO","Tier 2 City Customers","28","WhatsApp, Email, YouTube","28075","2439","1295","771","558204.00","195.75","Tier 2 City Customers","15701","Aurangabad","8.687444345","31.611316113","4.910515253","2851.616858237547892720","0.151158301","0.080258302","0.253891050","558008.25","285061.685823754789272030"
"10-09-2024","NY-CMP-37570","Influencer","Youth","21","YouTube","98139","12258","4662","1756","567188.00","28.98","Youth","3714","Gurgaon","12.490447222","14.325338554","47.280560043","19571.70462387853692201","0.006216216","0.002364170","0.016503416","567159.02","1957070.462387853692201518"
"10-09-2024","NY-CMP-37742","Influencer","Youth","10","YouTube, Email, WhatsApp","16214","1096","395","251","121986.00","288.94","Premium Shoppers","12410","Bhilai","6.759590477","22.901459854","2.022562449","422.184536581989340347","0.731493670","0.263631386","1.151155378","121697.06","42118.453658198934034747"
"10-09-2024","NY-CMP-38030","Social Media","College Students","17","Google, Facebook, Instagram","26352","1814","928","692","144628.00","280.83","Working Women","3683","Solapur","6.883727990","38.147739801","18.789030681","515.001958480219349784","0.302618534","0.154812568","0.405823699","144347.17","51400.195848021934978456"
"10-09-2024","NY-CMP-38698","Paid Ads","Working Women","27","Instagram, Email, Facebook","75270","10051","4877","2760","996360.00","58.95","Premium Shoppers","16179","Tirunelveli","13.353261591","27.459954233","17.059150750","16901.78117048346055979","0.012087348","0.005865088","0.021358695","996301.05","1690078.117048346055979643"
"10-09-2024","NY-CMP-39109","Email","Premium Shoppers","22","Instagram, YouTube","30647","3864","1953","1038","759816.00","200.51","College Students","1471","Visakhapatnam","12.608085620","26.863354037","70.564242012","3789.416986683955912423","0.102667690","0.051891821","0.193169556","759615.49","378841.698668395591242332"
"10-09-2024","NY-CMP-39327","Influencer","College Students","19","YouTube, Facebook, Email","59107","1768","542","317","191785.00","750.35","College Students","5620","Pune","2.991185477","17.929864253","5.640569395","255.594056107149996668","1.384409594","0.424406108","2.367034700","191034.65","25459.405610714999666822"
"10-09-2024","NY-CMP-39442","SEO","College Students","17","Email","50859","2673","686","512","313344.00","492.99","College Students","10139","Bhilai","5.255706954","19.154508043","5.049807673","635.599099373212438386","0.718644314","0.184433221","0.962871093","312851.01","63459.909937321243838617"
"10-09-2024","NY-CMP-39707","SEO","Tier 2 City Customers","5","WhatsApp, YouTube","12364","1660","752","527","200260.00","362.20","College Students","15442","Gaya","13.426075703","31.746987951","3.412770366","552.898950855880728879","0.481648936","0.218192771","0.687286527","199897.80","55189.895085588072887907"
"10-09-2024","NY-CMP-39995","Social Media","Working Women","14","Google, Facebook","94091","7332","1693","934","669678.00","110.07","College Students","18356","Nellore","7.792456239","12.738679759","5.088254521","6084.110111747070046334","0.065014766","0.015012274","0.117847965","669567.93","608311.011174707004633415"
"10-09-2024","NY-CMP-40166","Social Media","Working Women","8","Instagram","23933","2954","1531","1050","785400.00","114.56","Tier 2 City Customers","4551","Thane","12.342790289","35.545023696","23.071852340","6855.796089385474860335","0.074826910","0.038781313","0.109104761","785285.44","685479.608938547486033519"
"10-09-2024","NY-CMP-40672","Social Media","College Students","25","Instagram, WhatsApp","13644","1218","402","268","115776.00","769.29","Working Women","19543","Jamshedpur","8.927000879","22.003284072","1.371335004","150.497211714697968256","1.913656716","0.631600985","2.870485074","115006.71","14949.721171469796825644"
"10-09-2024","NY-CMP-40801","Social Media","Tier 2 City Customers","10","Email","23279","661","171","99","44748.00","1394.76","Tier 2 City Customers","10374","Vijayawada","2.839469049","14.977307110","0.954308849","32.082939000258108921","8.156491228","2.110075642","14.088484848","43353.24","3108.293900025810892196"
"10-09-2024","NY-CMP-40812","Paid Ads","Working Women","16","Email, Facebook","93299","1924","657","226","90626.00","790.57","College Students","19447","Nanded","2.062187161","11.746361746","1.162132976","114.633745272398396093","1.203302891","0.410899168","3.498097345","89835.43","11363.374527239839609395"
"10-09-2024","NY-CMP-41097","Influencer","Premium Shoppers","14","WhatsApp, Google, Instagram","19308","1050","480","346","89614.00","222.84","Tier 2 City Customers","1505","Chandigarh","5.438160348","32.952380952","22.990033222","402.145036797702387363","0.464250000","0.212228571","0.644046242","89391.16","40114.503679770238736313"
"10-09-2024","NY-CMP-41358","Email","Tier 2 City Customers","7","YouTube, Email, WhatsApp","21049","1329","622","406","301252.00","175.15","Premium Shoppers","9243","Coimbatore","6.313839137","30.549285176","4.392513253","1719.965743648301455894","0.281591639","0.131790820","0.431403940","301076.85","171896.574364830145589494"
"10-09-2024","NY-CMP-41485","Paid Ads","Youth","14","YouTube, WhatsApp","55912","6200","2423","1435","1127910.00","36.56","Working Women","1731","Kolhapur","11.088853913","23.145161290","82.900057770","30850.92997811816192560","0.015088732","0.005896774","0.025477351","1127873.44","3084992.997811816192560175"
"10-09-2024","NY-CMP-41730","Social Media","Youth","12","WhatsApp, Instagram","45873","4073","1928","600","448800.00","140.59","Tier 2 City Customers","14437","Malegaon","8.878861203","14.731156395","4.155988086","3192.261185006045949214","0.072920124","0.034517554","0.234316666","448659.41","319126.118500604594921402"
"10-09-2024","NY-CMP-42694","Paid Ads","College Students","26","Facebook","98064","13079","3801","1626","652026.00","160.86","Youth","12271","Delhi","13.337208353","12.432143130","13.250753809","4053.375606117120477433","0.042320441","0.012299105","0.098929889","651865.14","405237.560611712047743379"
"10-09-2024","NY-CMP-43012","Influencer","Working Women","17","Email, Google","43960","4599","1735","1006","249488.00","61.46","Working Women","18658","Gaya","10.461783439","21.874320504","5.391789044","4059.355678490074845427","0.035423631","0.013363774","0.061093439","249426.54","405835.567849007484542792"
"10-09-2024","NY-CMP-43013","SEO","Working Women","5","Google","51301","1838","717","249","86154.00","436.47","Youth","5335","Udaipur","3.582776164","13.547334058","4.667291471","197.388136641693587188","0.608744769","0.237470076","1.752891566","85717.53","19638.813664169358718812"
"10-09-2024","NY-CMP-43215","Email","Working Women","11","Instagram","95866","10781","5662","3736","2129520.00","55.19","College Students","17252","Belgaum","11.245905743","34.653557183","21.655460236","38585.25095125928610255","0.009747439","0.005119191","0.014772483","2129464.81","3858425.095125928610255481"
"10-09-2024","NY-CMP-43404","Email","Tier 2 City Customers","21","Facebook","88149","3679","1210","690","509220.00","141.46","Tier 2 City Customers","9075","Mysore","4.173615128","18.755096493","7.603305785","3599.745511098543757952","0.116909090","0.038450665","0.205014492","509078.54","359874.551109854375795277"
"10-09-2024","NY-CMP-43468","Paid Ads","Working Women","9","YouTube, Facebook, Instagram","19115","1388","828","338","72670.00","850.36","College Students","585","Tiruchirappalli","7.261313104","24.351585014","57.777777777","85.457923702902300202","1.027004830","0.612651296","2.515857988","71819.64","8445.792370290230020226"
"10-09-2024","NY-CMP-43702","Influencer","Premium Shoppers","28","Facebook","24682","1734","940","436","207972.00","316.96","Tier 2 City Customers","3451","Amravati","7.025362612","25.144175317","12.634019124","656.145885916203937405","0.337191489","0.182791234","0.726972477","207655.04","65514.588591620393740535"
"10-09-2024","NY-CMP-43831","Email","Working Women","16","YouTube, WhatsApp, Google","21110","1509","306","236","151276.00","1182.86","Youth","19603","Navi Mumbai","7.148270961","15.639496355","1.203897362","127.890029251137074548","3.865555555","0.783870112","5.012118644","150093.14","12689.002925113707454812"
"10-09-2024","NY-CMP-43886","Social Media","Working Women","23","Email, YouTube, WhatsApp","94427","2893","1218","422","144746.00","457.48","Premium Shoppers","9503","Pune","3.063742361","14.586933978","4.440702935","316.398531083326047040","0.375599343","0.158133425","1.084075829","144288.52","31539.853108332604704030"
"10-09-2024","NY-CMP-44162","Social Media","College Students","30","Facebook, Instagram, Google","39581","1887","629","479","119271.00","287.32","Working Women","10828","Tiruppur","4.767438922","25.384207737","4.423716291","415.115550605596547403","0.456788553","0.152262851","0.599832985","118983.68","41411.555060559654740359"
"10-09-2024","NY-CMP-44522","SEO","Tier 2 City Customers","13","Google, WhatsApp","31246","2109","774","255","175950.00","617.05","Working Women","1193","Bhilai","6.749663956","12.091038406","21.374685666","285.147070739810388137","0.797222222","0.292579421","2.419803921","175332.95","28414.707073981038813710"
"10-09-2024","NY-CMP-45283","Paid Ads","Working Women","26","Instagram, Facebook","44535","5525","2643","1486","673158.00","155.29","Premium Shoppers","17811","Jalandhar","12.405972830","26.895927601","8.343158722","4334.844484512846931547","0.058755202","0.028106787","0.104502018","673002.71","433384.448451284693154742"
"10-09-2024","NY-CMP-45654","Email","Tier 2 City Customers","7","YouTube","55908","2386","926","316","221832.00","760.24","Tier 2 City Customers","16424","Nashik","4.267725549","13.243922883","1.924013638","291.792065663474692202","0.820993520","0.318625314","2.405822784","221071.76","29079.206566347469220246"
"10-09-2024","NY-CMP-45776","Paid Ads","Working Women","30","Facebook","87812","12186","4087","1248","721344.00","214.54","College Students","11548","Jamnagar","13.877374390","10.241260462","10.807066158","3362.282091917591125198","0.052493271","0.017605448","0.171907051","721129.46","336128.209191759112519809"
"10-09-2024","NY-CMP-47555","Paid Ads","Premium Shoppers","30","Google, YouTube, Facebook","73331","10605","4281","1551","401709.00","44.94","Youth","18973","Varanasi","14.461823785","14.625176803","8.174774679","8938.785046728971962616","0.010497547","0.004237623","0.028974854","401664.06","893778.504672897196261682"
"10-09-2024","NY-CMP-47665","Email","Premium Shoppers","27","WhatsApp","59749","7415","2256","761","396481.00","309.77","College Students","15646","Visakhapatnam","12.410249543","10.262980445","4.863862968","1279.920586241404913322","0.137309397","0.041776129","0.407056504","396171.23","127892.058624140491332278"
"10-09-2024","NY-CMP-48367","Influencer","Tier 2 City Customers","29","YouTube, Google","68668","4198","2424","817","404415.00","180.21","Tier 2 City Customers","14185","Cuttack","6.113473524","19.461648404","5.759605216","2244.131846179457299816","0.074344059","0.042927584","0.220575275","404234.79","224313.184617945729981688"
"10-09-2024","NY-CMP-48743","SEO","Tier 2 City Customers","26","Email","49060","5491","1686","1037","568276.00","124.84","College Students","16768","Kolhapur","11.192417448","18.885448916","6.184398854","4552.034604293495674463","0.074045077","0.022735385","0.120385728","568151.16","455103.460429349567446331"
